13,减速,1577322124326,1577322125535,"
t:1577322124335,gx:-1.718874,gy:0.229183,gz:-1.031324,ax:0.678000,ay:-0.456000,az:-0.589000,mx:-2664.598389,my:-5928.854492,mz:16860.435547,ox:32.314831,oy:46.466892,oz:119.690926,q0:0.538000,q1:0.199000,q2:-0.411000,q3:-0.707000
t:1577322124435,gx:-1.718874,gy:0.401071,gz:-0.916733,ax:0.672000,ay:-0.456000,az:-0.597000,mx:-2654.571777,my:-5964.034180,mz:16882.207031,ox:32.314831,oy:46.466892,oz:119.748222,q0:0.537000,q1:0.199000,q2:-0.411000,q3:-0.708000
t:1577322124574,gx:-1.546987,gy:0.057296,gz:-0.859437,ax:0.668000,ay:-0.448000,az:-0.606000,mx:-2664.598389,my:-5943.923340,mz:16890.572266,ox:32.142944,oy:46.581486,oz:119.690926,q0:0.537000,q1:0.201000,q2:-0.410000,q3:-0.708000
t:1577322124710,gx:-1.546987,gy:0.000000,gz:-0.916733,ax:0.686000,ay:-0.438000,az:-0.604000,mx:-2667.979004,my:-5947.304199,mz:16914.064453,ox:32.486717,oy:46.352303,oz:120.091995,q0:0.535000,q1:0.199000,q2:-0.411000,q3:-0.709000
t:1577322124838,gx:-1.432395,gy:0.000000,gz:-0.859437,ax:0.683000,ay:-0.434000,az:-0.598000,mx:-2664.598389,my:-5922.150879,mz:16828.634766,ox:32.601311,oy:46.295006,oz:120.263885,q0:0.534000,q1:0.198000,q2:-0.411000,q3:-0.710000
t:1577322124986,gx:-1.546987,gy:0.229183,gz:-0.802141,ax:0.705000,ay:-0.432000,az:-0.586000,mx:-2673.020996,my:-5948.965332,mz:16898.994141,ox:32.601311,oy:46.352303,oz:120.321182,q0:0.534000,q1:0.199000,q2:-0.411000,q3:-0.710000
t:1577322125230,gx:-1.546987,gy:0.343775,gz:-0.859437,ax:0.700000,ay:-0.445000,az:-0.596000,mx:-2626.095703,my:-5952.288574,mz:16887.250000,ox:32.544014,oy:46.352303,oz:120.378471,q0:0.534000,q1:0.199000,q2:-0.411000,q3:-0.710000
t:1577322125383,gx:-1.604282,gy:0.171887,gz:-0.916733,ax:0.686000,ay:-0.437000,az:-0.597000,mx:-2659.613770,my:-5913.786133,mz:16873.841797,ox:32.773197,oy:46.237709,oz:120.664955,q0:0.532000,q1:0.198000,q2:-0.412000,q3:-0.711000
"
13,左转,1577322129432,1577322130559,"
t:1577322129511,gx:-1.546987,gy:0.171887,gz:-0.916733,ax:0.679000,ay:-0.442000,az:-0.598000,mx:-2639.502930,my:-5969.076172,mz:16868.800781,ox:32.773197,oy:46.295006,oz:123.128670,q0:0.517000,q1:0.208000,q2:-0.407000,q3:-0.722000
t:1577322129660,gx:-1.546987,gy:0.171887,gz:-1.031324,ax:0.682000,ay:-0.444000,az:-0.596000,mx:-2642.825928,my:-5995.833496,mz:16875.503906,ox:32.887787,oy:46.295006,oz:123.300560,q0:0.516000,q1:0.208000,q2:-0.408000,q3:-0.723000
t:1577322129789,gx:-1.718874,gy:0.171887,gz:-0.859437,ax:0.683000,ay:-0.442000,az:-0.598000,mx:-2662.936768,my:-5953.950195,mz:16843.705078,ox:32.887787,oy:46.295006,oz:123.357857,q0:0.516000,q1:0.208000,q2:-0.408000,q3:-0.723000
t:1577322129900,gx:-1.604282,gy:0.171887,gz:-0.859437,ax:0.684000,ay:-0.441000,az:-0.596000,mx:-2667.979004,my:-5915.447266,mz:16898.994141,ox:32.830494,oy:46.295006,oz:123.415154,q0:0.515000,q1:0.209000,q2:-0.407000,q3:-0.723000
t:1577322130024,gx:-1.546987,gy:0.171887,gz:-1.145916,ax:0.681000,ay:-0.442000,az:-0.600000,mx:-2661.275391,my:-5935.558105,mz:16857.111328,ox:32.945084,oy:46.295006,oz:123.529747,q0:0.515000,q1:0.208000,q2:-0.408000,q3:-0.724000
t:1577322130182,gx:-1.489691,gy:0.171887,gz:-0.859437,ax:0.680000,ay:-0.442000,az:-0.598000,mx:-2688.089600,my:-5937.219727,mz:16920.767578,ox:32.830494,oy:46.295006,oz:123.587036,q0:0.514000,q1:0.209000,q2:-0.407000,q3:-0.724000
t:1577322130286,gx:-1.604282,gy:0.229183,gz:-0.916733,ax:0.684000,ay:-0.443000,az:-0.598000,mx:-2657.894775,my:-5923.812500,mz:16920.767578,ox:32.887787,oy:46.295006,oz:123.701630,q0:0.514000,q1:0.209000,q2:-0.407000,q3:-0.724000
t:1577322130422,gx:-1.604282,gy:0.171887,gz:-0.859437,ax:0.680000,ay:-0.439000,az:-0.600000,mx:-2656.233154,my:-5947.304199,mz:16837.000000,ox:32.887787,oy:46.295006,oz:123.758926,q0:0.513000,q1:0.210000,q2:-0.407000,q3:-0.725000
t:1577322130525,gx:-1.604282,gy:0.114592,gz:-0.802141,ax:0.677000,ay:-0.439000,az:-0.601000,mx:-2646.206543,my:-5912.124512,mz:16887.250000,ox:32.945084,oy:46.295006,oz:123.873520,q0:0.512000,q1:0.210000,q2:-0.407000,q3:-0.725000
"
13,崖壁,1577322134129,1577322134759,"
t:1577322134174,gx:-1.718874,gy:0.057296,gz:-0.916733,ax:0.672000,ay:-0.439000,az:-0.600000,mx:-2664.598389,my:-5876.944824,mz:16865.476562,ox:31.799170,oy:46.524189,oz:125.363213,q0:0.501000,q1:0.222000,q2:-0.397000,q3:-0.735000
t:1577322134274,gx:-1.546987,gy:0.229183,gz:-0.859437,ax:0.679000,ay:-0.446000,az:-0.597000,mx:-2646.206543,my:-5937.219727,mz:16892.291016,ox:31.971056,oy:46.466892,oz:125.592392,q0:0.500000,q1:0.221000,q2:-0.398000,q3:-0.735000
t:1577322134430,gx:-1.604282,gy:0.171887,gz:-0.916733,ax:0.672000,ay:-0.442000,az:-0.595000,mx:-2664.598389,my:-5918.828125,mz:16914.064453,ox:32.142944,oy:46.409599,oz:125.764282,q0:0.499000,q1:0.221000,q2:-0.399000,q3:-0.736000
t:1577322134550,gx:-1.604282,gy:0.171887,gz:-1.031324,ax:0.686000,ay:-0.440000,az:-0.600000,mx:-2659.613770,my:-5938.881348,mz:16924.089844,ox:32.486717,oy:46.295006,oz:126.108055,q0:0.497000,q1:0.219000,q2:-0.400000,q3:-0.737000
t:1577322134670,gx:-1.546987,gy:0.057296,gz:-0.859437,ax:0.689000,ay:-0.445000,az:-0.600000,mx:-2627.757324,my:-5920.489746,mz:16885.587891,ox:32.658607,oy:46.237709,oz:126.279945,q0:0.496000,q1:0.219000,q2:-0.401000,q3:-0.737000
"
13,减速,1577322198136,1577322199886,"
t:1577322198137,gx:-1.317803,gy:0.114592,gz:0.057296,ax:0.684000,ay:-0.573000,az:-0.583000,mx:-2667.979004,my:-5868.579590,mz:16773.345703,ox:15.355274,oy:49.790051,oz:152.177643,q0:0.270000,q1:0.376000,q2:-0.217000,q3:-0.858000
t:1577322198214,gx:-2.692903,gy:-1.432395,gz:-0.114592,ax:0.683000,ay:-0.382000,az:-0.563000,mx:-2654.571777,my:-5870.241211,mz:16764.980469,ox:15.068795,oy:49.847343,oz:152.063049,q0:0.269000,q1:0.376000,q2:-0.219000,q3:-0.858000
t:1577322198360,gx:-1.890761,gy:-0.458366,gz:0.515662,ax:0.839000,ay:-0.485000,az:-0.570000,mx:-2649.529541,my:-5881.986816,mz:16759.937500,ox:15.355274,oy:49.904640,oz:152.292236,q0:0.269000,q1:0.377000,q2:-0.218000,q3:-0.858000
t:1577322198505,gx:-1.776170,gy:-1.088620,gz:0.171887,ax:0.613000,ay:-0.461000,az:-0.601000,mx:-2621.053711,my:-5861.875977,mz:16781.710938,ox:15.126091,oy:49.961937,oz:152.177643,q0:0.269000,q1:0.377000,q2:-0.216000,q3:-0.858000
t:1577322198602,gx:-1.718874,gy:-0.171887,gz:-0.859437,ax:0.601000,ay:-0.476000,az:-0.578000,mx:-2632.799316,my:-5871.902832,mz:16826.974609,ox:14.896908,oy:50.019234,oz:152.063049,q0:0.269000,q1:0.378000,q2:-0.215000,q3:-0.858000
t:1577322198744,gx:-1.833466,gy:0.687550,gz:-1.776170,ax:0.716000,ay:-0.334000,az:-0.571000,mx:-2641.164551,my:-5875.283203,mz:16766.642578,ox:16.443893,oy:49.847343,oz:153.208969,q0:0.266000,q1:0.376000,q2:-0.223000,q3:-0.858000
t:1577322198834,gx:-1.489691,gy:1.317803,gz:-0.687550,ax:0.690000,ay:-0.513000,az:-0.569000,mx:-2666.317383,my:-5875.283203,mz:16801.820312,ox:16.272007,oy:49.904640,oz:153.151672,q0:0.266000,q1:0.376000,q2:-0.221000,q3:-0.859000
t:1577322199020,gx:-2.177240,gy:0.401071,gz:-0.802141,ax:0.777000,ay:-0.463000,az:-0.551000,mx:-2612.688477,my:-5881.986816,mz:16825.255859,ox:17.818993,oy:49.961937,oz:154.125702,q0:0.264000,q1:0.375000,q2:-0.230000,q3:-0.858000
t:1577322199110,gx:-1.432395,gy:1.031324,gz:-1.489691,ax:0.615000,ay:-0.448000,az:-0.572000,mx:-2642.825928,my:-5851.791992,mz:16798.498047,ox:17.475220,oy:50.019234,oz:153.953812,q0:0.264000,q1:0.376000,q2:-0.228000,q3:-0.858000
t:1577322199234,gx:-1.145916,gy:0.343775,gz:-0.171887,ax:0.788000,ay:-0.430000,az:-0.627000,mx:-2642.825928,my:-5876.944824,mz:16830.296875,ox:17.246037,oy:50.076530,oz:153.839218,q0:0.264000,q1:0.377000,q2:-0.226000,q3:-0.858000
t:1577322199347,gx:-2.234536,gy:-2.635607,gz:0.458366,ax:0.813000,ay:-0.617000,az:-0.690000,mx:-2637.841309,my:-5855.172363,mz:16810.185547,ox:17.131443,oy:50.076530,oz:153.896515,q0:0.263000,q1:0.377000,q2:-0.226000,q3:-0.858000
t:1577322199625,gx:-1.317803,gy:0.343775,gz:-1.203212,ax:0.558000,ay:-0.402000,az:-0.601000,mx:-2617.730469,my:-5845.088379,mz:16766.642578,ox:17.818993,oy:50.133823,oz:154.297592,q0:0.262000,q1:0.377000,q2:-0.230000,q3:-0.857000
t:1577322199740,gx:-2.463719,gy:-1.031324,gz:-0.171887,ax:0.638000,ay:-0.418000,az:-0.518000,mx:-2627.757324,my:-5892.013672,mz:16758.277344,ox:17.360626,oy:50.191120,oz:154.182999,q0:0.262000,q1:0.378000,q2:-0.227000,q3:-0.858000
t:1577322199873,gx:-1.203212,gy:1.546987,gz:-1.546987,ax:0.812000,ay:-0.559000,az:-0.564000,mx:-2634.460938,my:-5883.648438,mz:16791.794922,ox:17.074148,oy:50.248417,oz:154.068405,q0:0.262000,q1:0.379000,q2:-0.225000,q3:-0.858000
"
13,加速,1577322201638,1577322203536,"
t:1577322201795,gx:-1.489691,gy:0.515662,gz:-0.859437,ax:0.731000,ay:-0.339000,az:-0.555000,mx:-2652.910156,my:-5878.606445,mz:16805.201172,ox:17.475220,oy:50.477600,oz:155.214325,q0:0.255000,q1:0.382000,q2:-0.224000,q3:-0.859000
t:1577322201866,gx:-1.260508,gy:0.343775,gz:-0.572958,ax:0.671000,ay:-0.474000,az:-0.570000,mx:-2634.460938,my:-5855.172363,mz:16770.021484,ox:17.188740,oy:50.534897,oz:155.099731,q0:0.255000,q1:0.383000,q2:-0.223000,q3:-0.859000
t:1577322202022,gx:-1.604282,gy:-0.057296,gz:-1.145916,ax:0.526000,ay:-0.359000,az:-0.643000,mx:-2637.841309,my:-5858.495605,mz:16766.642578,ox:16.844965,oy:50.592190,oz:154.927841,q0:0.255000,q1:0.384000,q2:-0.221000,q3:-0.859000
t:1577322202145,gx:-2.234536,gy:0.057296,gz:-0.859437,ax:0.792000,ay:-0.412000,az:-0.511000,mx:-2639.502930,my:-5858.495605,mz:16788.414062,ox:16.558487,oy:50.649487,oz:154.813248,q0:0.255000,q1:0.384000,q2:-0.219000,q3:-0.859000
t:1577322202301,gx:-1.432395,gy:1.031324,gz:-1.145916,ax:0.645000,ay:-0.400000,az:-0.587000,mx:-2632.799316,my:-5878.606445,mz:16815.228516,ox:17.303331,oy:50.248417,oz:155.615387,q0:0.251000,q1:0.381000,q2:-0.222000,q3:-0.861000
t:1577322202389,gx:-0.974029,gy:1.375099,gz:-1.375099,ax:0.645000,ay:-0.452000,az:-0.584000,mx:-2611.026855,my:-5868.579590,mz:16805.201172,ox:17.589809,oy:50.076530,oz:155.959167,q0:0.249000,q1:0.380000,q2:-0.222000,q3:-0.862000
t:1577322202522,gx:-1.948057,gy:0.974029,gz:-1.489691,ax:0.664000,ay:-0.411000,az:-0.656000,mx:-2609.365234,my:-5883.648438,mz:16753.234375,ox:19.938938,oy:50.019234,oz:157.506149,q0:0.245000,q1:0.378000,q2:-0.235000,q3:-0.860000
t:1577322202689,gx:-1.546987,gy:-0.171887,gz:-0.057296,ax:0.656000,ay:-0.515000,az:-0.563000,mx:-2616.068848,my:-5868.579590,mz:16773.345703,ox:19.881641,oy:50.076530,oz:157.506149,q0:0.245000,q1:0.378000,q2:-0.234000,q3:-0.860000
t:1577322202876,gx:-1.833466,gy:-0.630254,gz:0.171887,ax:0.732000,ay:-0.487000,az:-0.650000,mx:-2636.122314,my:-5898.717285,mz:16796.779297,ox:19.595163,oy:50.133823,oz:157.391556,q0:0.245000,q1:0.379000,q2:-0.233000,q3:-0.860000
t:1577322203011,gx:-1.546987,gy:0.572958,gz:0.114592,ax:0.755000,ay:-0.621000,az:-0.602000,mx:-2656.233154,my:-5923.812500,mz:16816.890625,ox:19.423275,oy:50.248417,oz:157.334259,q0:0.245000,q1:0.380000,q2:-0.232000,q3:-0.860000
t:1577322203165,gx:0.744845,gy:4.068002,gz:-0.802141,ax:0.989000,ay:-0.593000,az:-0.431000,mx:-2632.799316,my:-5918.828125,mz:16848.746094,ox:19.537868,oy:50.363007,oz:157.563446,q0:0.244000,q1:0.381000,q2:-0.232000,q3:-0.860000
t:1577322203283,gx:0.229183,gy:4.182593,gz:-0.114592,ax:1.088000,ay:-0.506000,az:-0.720000,mx:-2637.841309,my:-5930.516113,mz:16840.324219,ox:19.881641,oy:50.477600,oz:157.849930,q0:0.243000,q1:0.382000,q2:-0.234000,q3:-0.860000
t:1577322203411,gx:-1.718874,gy:-1.890761,gz:0.630254,ax:0.530000,ay:-0.482000,az:-0.596000,mx:-2651.248535,my:-5920.489746,mz:16835.339844,ox:19.824347,oy:50.477600,oz:157.907227,q0:0.242000,q1:0.382000,q2:-0.233000,q3:-0.860000
t:1577322203522,gx:-3.666931,gy:-0.687550,gz:-1.317803,ax:0.846000,ay:-0.489000,az:-0.555000,mx:-2652.910156,my:-5902.040039,mz:16867.138672,ox:19.365980,oy:50.534897,oz:157.678040,q0:0.242000,q1:0.383000,q2:-0.230000,q3:-0.860000
"
13,加速,1577322206424,1577322208751,"
t:1577322206561,gx:-2.864790,gy:3.552340,gz:-2.922086,ax:0.755000,ay:-0.832000,az:-0.686000,mx:-2693.074463,my:-5967.357422,mz:16808.525391,ox:14.954204,oy:50.191120,oz:156.761307,q0:0.234000,q1:0.388000,q2:-0.200000,q3:-0.868000
t:1577322206663,gx:-3.724227,gy:-1.375099,gz:-0.859437,ax:0.678000,ay:-0.754000,az:-0.488000,mx:-2676.343994,my:-5977.441406,mz:16766.642578,ox:14.266654,oy:50.133823,oz:156.532120,q0:0.234000,q1:0.388000,q2:-0.195000,q3:-0.869000
t:1577322206792,gx:-3.151269,gy:-1.661578,gz:-2.177240,ax:0.526000,ay:-0.325000,az:-0.479000,mx:-2671.302002,my:-5985.806641,mz:16759.937500,ox:13.464513,oy:50.133823,oz:156.131058,q0:0.234000,q1:0.389000,q2:-0.191000,q3:-0.869000
t:1577322206901,gx:-3.437748,gy:-0.114592,gz:-0.458366,ax:0.406000,ay:-0.613000,az:-0.477000,mx:-2659.613770,my:-5989.129883,mz:16764.980469,ox:12.891555,oy:50.076530,oz:155.901871,q0:0.234000,q1:0.390000,q2:-0.187000,q3:-0.870000
t:1577322207031,gx:0.401071,gy:1.776170,gz:-3.036677,ax:1.350000,ay:-0.684000,az:-0.661000,mx:-2664.598389,my:-5958.992188,mz:16791.794922,ox:12.433188,oy:50.076530,oz:155.672684,q0:0.234000,q1:0.390000,q2:-0.184000,q3:-0.870000
t:1577322207254,gx:-2.692903,gy:3.036677,gz:-0.057296,ax:0.390000,ay:-0.224000,az:-0.288000,mx:-2654.571777,my:-5970.737793,mz:16823.593750,ox:12.261301,oy:50.133823,oz:155.672684,q0:0.233000,q1:0.391000,q2:-0.183000,q3:-0.870000
t:1577322207335,gx:-4.698256,gy:-5.901467,gz:-1.317803,ax:0.688000,ay:-0.747000,az:-0.591000,mx:-2684.709229,my:-5964.034180,mz:16795.117188,ox:12.375893,oy:50.076530,oz:155.844574,q0:0.232000,q1:0.391000,q2:-0.183000,q3:-0.871000
t:1577322207502,gx:-8.136003,gy:0.802141,gz:-7.047383,ax:1.061000,ay:-0.454000,az:-0.998000,mx:-2661.275391,my:-5972.399414,mz:16798.498047,ox:10.828906,oy:49.961937,oz:154.813248,q0:0.235000,q1:0.391000,q2:-0.175000,q3:-0.872000
t:1577322207806,gx:-8.078708,gy:-5.213918,gz:-5.844172,ax:0.895000,ay:-0.289000,az:-0.586000,mx:-2642.825928,my:-5979.103027,mz:16771.683594,ox:8.422482,oy:49.274387,oz:153.266266,q0:0.239000,q1:0.389000,q2:-0.161000,q3:-0.874000
t:1577322207894,gx:-8.193299,gy:-5.099326,gz:-3.151269,ax:0.707000,ay:-0.388000,az:-0.648000,mx:-2624.434082,my:-5953.950195,mz:16672.847656,ox:6.531721,oy:48.758724,oz:152.120346,q0:0.241000,q1:0.387000,q2:-0.148000,q3:-0.877000
t:1577322208091,gx:-7.276567,gy:-0.859437,gz:-2.349128,ax:0.652000,ay:-0.388000,az:-1.016000,mx:-2590.916016,my:-5964.034180,mz:16495.345703,ox:5.099326,oy:48.414951,oz:151.432800,q0:0.242000,q1:0.386000,q2:-0.140000,q3:-0.878000
t:1577322208176,gx:-0.343775,gy:0.171887,gz:0.515662,ax:0.724000,ay:-0.209000,az:-0.896000,mx:-2609.365234,my:-6009.240723,mz:16508.753906,ox:4.526368,oy:48.357655,oz:151.203613,q0:0.242000,q1:0.387000,q2:-0.137000,q3:-0.878000
t:1577322208294,gx:0.687550,gy:4.526368,gz:5.156622,ax:0.485000,ay:-0.184000,az:-0.617000,mx:-2592.577637,my:-6017.605957,mz:16493.683594,ox:5.271214,oy:48.529541,oz:151.661987,q0:0.241000,q1:0.388000,q2:-0.141000,q3:-0.878000
t:1577322208412,gx:4.469072,gy:5.156622,gz:3.208565,ax:0.390000,ay:-0.322000,az:-0.547000,mx:-2607.703613,my:-6017.605957,mz:16485.261719,ox:6.187946,oy:48.701431,oz:152.349533,q0:0.238000,q1:0.388000,q2:-0.146000,q3:-0.877000
t:1577322208579,gx:4.698256,gy:2.463719,gz:4.870143,ax:1.079000,ay:-0.953000,az:-0.903000,mx:-2612.688477,my:-5975.722656,mz:16589.138672,ox:7.219271,oy:49.159798,oz:152.979782,q0:0.237000,q1:0.390000,q2:-0.152000,q3:-0.876000
t:1577322208711,gx:1.375099,gy:2.349128,gz:1.145916,ax:0.899000,ay:-0.647000,az:-0.485000,mx:-2639.502930,my:-5977.441406,mz:16689.636719,ox:8.078708,oy:49.503571,oz:153.610031,q0:0.235000,q1:0.392000,q2:-0.157000,q3:-0.875000
"
13,右转,1577322305080,1577322306808,"
t:1577322305526,gx:-2.234536,gy:-1.948057,gz:-0.515662,ax:0.878000,ay:-0.905000,az:-0.737000,mx:-2552.413330,my:-5826.696289,mz:16682.931641,ox:-1.375099,oy:48.873318,oz:173.491684,q0:0.046000,q1:0.413000,q2:-0.012000,q3:-0.909000
t:1577322305527,gx:-1.432395,gy:0.000000,gz:-0.401071,ax:0.672000,ay:-0.274000,az:-0.568000,mx:-2559.116943,my:-5825.034668,mz:16631.023438,ox:-1.604282,oy:48.758724,oz:173.434387,q0:0.045000,q1:0.413000,q2:-0.010000,q3:-0.909000
t:1577322305820,gx:-3.036677,gy:-1.948057,gz:-2.177240,ax:0.465000,ay:-0.088000,az:-0.557000,mx:-2579.227783,my:-5833.399902,mz:16647.751953,ox:-2.062649,oy:48.586838,oz:173.319794,q0:0.045000,q1:0.411000,q2:-0.007000,q3:-0.910000
"
13,右转,1577322308071,1577322309402,"
t:1577322308101,gx:-2.349128,gy:-1.088620,gz:3.323156,ax:1.002000,ay:-0.500000,az:-0.588000,mx:-2557.455322,my:-5841.765137,mz:16569.029297,ox:-1.890761,oy:48.586838,oz:174.465714,q0:0.036000,q1:0.411000,q2:-0.004000,q3:-0.910000
t:1577322308340,gx:-0.916733,gy:10.542427,gz:0.630254,ax:0.848000,ay:-0.402000,az:-0.318000,mx:-2575.847168,my:-5835.061523,mz:16602.546875,ox:-0.630254,oy:49.847343,oz:174.694885,q0:0.039000,q1:0.421000,q2:-0.013000,q3:-0.905000
t:1577322308458,gx:-1.546987,gy:-0.229183,gz:-3.437748,ax:0.668000,ay:-0.190000,az:-0.614000,mx:-2569.143555,my:-5841.765137,mz:16642.710938,ox:-1.031324,oy:49.904640,oz:174.293823,q0:0.041000,q1:0.421000,q2:-0.012000,q3:-0.905000
t:1577322308578,gx:-1.718874,gy:1.088620,gz:-2.635607,ax:0.839000,ay:-0.268000,az:-0.885000,mx:-2572.524170,my:-5841.765137,mz:16652.794922,ox:-1.317803,oy:50.019234,oz:174.064636,q0:0.041000,q1:0.423000,q2:-0.011000,q3:-0.905000
t:1577322308939,gx:-1.833466,gy:0.802141,gz:-1.317803,ax:0.821000,ay:-0.168000,az:-0.850000,mx:-2584.212402,my:-5851.791992,mz:16671.187500,ox:-1.604282,oy:50.076530,oz:173.892746,q0:0.041000,q1:0.423000,q2:-0.009000,q3:-0.904000
t:1577322309079,gx:-4.125298,gy:3.036677,gz:3.495044,ax:0.568000,ay:-0.312000,az:-0.359000,mx:-2554.074951,my:-5856.833984,mz:16656.117188,ox:-2.062649,oy:50.248417,oz:173.491684,q0:0.043000,q1:0.425000,q2:-0.007000,q3:-0.904000
t:1577322309209,gx:-0.859437,gy:3.437748,gz:-3.380452,ax:0.927000,ay:-0.376000,az:-0.461000,mx:-2569.143555,my:-5870.241211,mz:16671.187500,ox:-2.521015,oy:50.420303,oz:173.090607,q0:0.044000,q1:0.426000,q2:-0.005000,q3:-0.903000
t:1577322309330,gx:-0.974029,gy:0.114592,gz:-2.291832,ax:0.691000,ay:-0.420000,az:-0.798000,mx:-2570.805176,my:-5856.833984,mz:16651.076172,ox:-1.088620,oy:51.394333,oz:173.720856,q0:0.044000,q1:0.433000,q2:-0.015000,q3:-0.899000
"
13,左转,1577322310953,1577322313624,"
t:1577322311099,gx:-0.286479,gy:-5.385805,gz:0.687550,ax:1.196000,ay:-0.450000,az:-0.729000,mx:-2552.413330,my:-5746.310059,mz:16761.656250,ox:-6.302538,oy:51.795403,oz:168.908020,q0:0.062000,q1:0.439000,q2:0.007000,q3:-0.896000
t:1577322311217,gx:1.833466,gy:0.057296,gz:2.979382,ax:0.685000,ay:-0.525000,az:-0.667000,mx:-2539.006104,my:-5781.489746,mz:16751.572266,ox:-5.958763,oy:51.852699,oz:169.194489,q0:0.061000,q1:0.439000,q2:0.005000,q3:-0.896000
t:1577322313365,gx:-3.036677,gy:3.609635,gz:-3.437748,ax:0.789000,ay:-0.074000,az:-0.713000,mx:-2550.751709,my:-5783.151367,mz:16785.091797,ox:-5.672284,oy:51.852699,oz:169.480972,q0:0.060000,q1:0.439000,q2:0.004000,q3:-0.896000
t:1577322313366,gx:-2.119945,gy:0.515662,gz:0.744845,ax:0.929000,ay:-0.431000,az:-0.531000,mx:-2552.413330,my:-5764.702148,mz:16768.302734,ox:-5.844172,oy:51.967289,oz:169.538269,q0:0.058000,q1:0.439000,q2:0.005000,q3:-0.896000
t:1577322313367,gx:0.114592,gy:0.458366,gz:-1.718874,ax:1.124000,ay:-0.570000,az:-0.584000,mx:-2555.736328,my:-5813.289062,mz:16766.642578,ox:-6.073355,oy:51.967289,oz:169.423676,q0:0.059000,q1:0.440000,q2:0.007000,q3:-0.895000
t:1577322313442,gx:-4.411777,gy:-7.333862,gz:-3.323156,ax:0.651000,ay:-0.282000,az:-0.822000,mx:-2564.101562,my:-5788.193359,mz:16751.572266,ox:-6.531721,oy:51.738106,oz:169.137207,q0:0.060000,q1:0.438000,q2:0.009000,q3:-0.896000
t:1577322313443,gx:-0.802141,gy:-1.432395,gz:-5.901467,ax:1.197000,ay:-0.299000,az:-0.854000,mx:-2535.682861,my:-5779.770996,mz:16785.091797,ox:-7.964116,oy:51.738106,oz:167.647507,q0:0.066000,q1:0.439000,q2:0.015000,q3:-0.895000
t:1577322313444,gx:1.260508,gy:-5.901467,gz:-3.151269,ax:0.535000,ay:-0.217000,az:-0.764000,mx:-2532.302490,my:-5732.903320,mz:16773.345703,ox:-8.537074,oy:51.222443,oz:166.788071,q0:0.071000,q1:0.436000,q2:0.017000,q3:-0.896000
t:1577322313458,gx:4.239889,gy:-8.880849,gz:3.781523,ax:1.537000,ay:-0.805000,az:-0.835000,mx:-2545.709717,my:-5709.469238,mz:16786.751953,ox:-8.250595,oy:50.821373,oz:166.329712,q0:0.076000,q1:0.433000,q2:0.013000,q3:-0.898000
t:1577322313460,gx:2.807494,gy:2.291832,gz:2.521015,ax:0.765000,ay:-0.220000,az:-0.477000,mx:-2535.682861,my:-5699.385254,mz:16826.974609,ox:-5.844172,oy:51.623516,oz:167.532913,q0:0.075000,q1:0.437000,q2:-0.001000,q3:-0.896000
t:1577322313461,gx:1.489691,gy:4.526368,gz:-2.406424,ax:0.919000,ay:-0.635000,az:-0.695000,mx:-2540.667725,my:-5704.427246,mz:16786.751953,ox:-5.786876,oy:51.738106,oz:167.532913,q0:0.075000,q1:0.438000,q2:-0.002000,q3:-0.895000
t:1577322313526,gx:-1.432395,gy:3.437748,gz:-2.979382,ax:0.891000,ay:-0.446000,az:-0.771000,mx:-2552.413330,my:-5684.316406,mz:16837.000000,ox:-5.901467,oy:51.967289,oz:167.361023,q0:0.076000,q1:0.440000,q2:-0.001000,q3:-0.894000
t:1577322313605,gx:0.000000,gy:3.093973,gz:-2.406424,ax:0.709000,ay:-0.411000,az:-0.787000,mx:-2552.413330,my:-5699.385254,mz:16847.027344,ox:-6.187946,oy:52.139175,oz:167.246445,q0:0.075000,q1:0.441000,q2:0.000000,q3:-0.894000
"
13,左转,1577322334026,1577322335537,"
t:1577322334079,gx:-1.718874,gy:0.057296,gz:-0.859437,ax:0.735000,ay:-0.396000,az:-0.558000,mx:-2770.137207,my:-6034.393555,mz:17046.359375,ox:33.231564,oy:50.649487,oz:-139.400681,q0:-0.185000,q1:0.474000,q2:-0.100000,q3:-0.854000
t:1577322334197,gx:-1.604282,gy:0.114592,gz:-1.031324,ax:0.739000,ay:-0.397000,az:-0.556000,mx:-2755.068604,my:-6012.621094,mz:17036.275391,ox:33.288860,oy:50.649487,oz:-139.286087,q0:-0.185000,q1:0.474000,q2:-0.100000,q3:-0.854000
"
